"","Year","Month","Day","Text","Count"
"1",2020,2,12,"pauletta",7520
"2",2020,2,12,"pablolpez",1797
"3",2020,2,12,"tevoyacureosear",1221
"4",2020,2,12,"carlosloret",904
"5",2020,2,12,"morena",895
"6",2020,2,28,"leonor",2428
"7",2020,2,28,"amlo",2290
"8",2020,2,28,"vicks",1888
"9",2020,2,28,"kaylenzarate1",1504
"10",2020,2,28,"lopezobrador",1347
"11",2020,2,29,"eileenornot",2236
"12",2020,2,29,"rené",1630
"13",2020,2,29,"manuragaini",1595
"14",2020,2,29,"lopezobrador",1446
"15",2020,2,29,"cirogomezl",884
"16",2020,4,22,"alfredodelmazo",8677
"17",2020,4,22,"malbran",6050
"18",2020,4,22,"bill gates",4102
"19",2020,4,22,"pablo casado",3948
"20",2020,4,22,"casado",3523
"21",2020,5,11,"alfredodelmazo",6015
"22",2020,5,11,"idiazayuso",4576
"23",2020,5,11,"ayuso",4547
"24",2020,5,11,"covid",3831
"25",2020,5,11,"torrente",2671
"26",2020,5,14,"serranoismael",10388
"27",2020,5,14,"alfredodelmazo",3949
"28",2020,5,14,"covid",3578
"29",2020,5,14,"yoshio",3145
"30",2020,5,14,"nicolasmaduro",2965
"31",2020,5,27,"covid",4441
"32",2020,5,27,"lopezobrador",3733
"33",2020,5,27,"nicolasmaduro",3498
"34",2020,5,27,"iglesias",2309
"35",2020,5,27,"maduro",2210
"36",2020,6,1,"irene montero",33370
"37",2020,6,1,"trump",6998
"38",2020,6,1,"covid",6500
"39",2020,6,1,"albiol",3423
"40",2020,6,1,"irenemontero",3389
"41",2020,6,9,"josé julián buelvas",9002
"42",2020,6,9,"covid",6679
"43",2020,6,9,"fernando simón",4602
"44",2020,6,9,"uliisesgonzalez",3842
"45",2020,6,9,"lopezobrador",3400
"46",2020,6,17,"vidal",14507
"47",2020,6,17,"covid",11341
"48",2020,6,17,"maría eugenia vidal",8151
"49",2020,6,17,"mariuvidal",5999
"50",2020,6,17,"lopezobrador",5845
"51",2020,7,17,"fernanmarmol",13320
"52",2020,7,17,"aaleessaandraaa",11087
"53",2020,7,17,"covid",10820
"54",2020,7,17,"sergioramos",3992
"55",2020,7,17,"debbymmorales",3451
"56",2020,8,18,"dr_calleja",14540
"57",2020,8,18,"covid",11740
"58",2020,8,18,"nicolasmaduro",9127
"59",2020,8,18,"mjuarezgzz",4244
"60",2020,8,18,"enfrmrasaturada",3438
"61",2020,8,28,"covid",9647
"62",2020,8,28,"maribelskies",6091
"63",2020,8,28,"soyalbertosamid",5381
"64",2020,8,28,"goldfarb",5366
"65",2020,8,28,"baby etchecopar",4329
"66",2020,9,13,"covid",13873
"67",2020,9,13,"nicolasmaduro",11804
"68",2020,9,13,"agusdiazdsa",7462
"69",2020,9,13,"macri",5278
"70",2020,9,13,"alberto",5244
"71",2020,9,17,"covid",13990
"72",2020,9,17,"nicolasmaduro",6586
"73",2020,9,17,"mariaanillo7",5085
"74",2020,9,17,"ayuso",4842
"75",2020,9,17,"manupalmer",4317
"76",2020,9,18,"ayuso",9494
"77",2020,9,18,"covid",8666
"78",2020,9,18,"nicolasmaduro",7671
"79",2020,9,18,"fgmiiriiam",7093
"80",2020,9,18,"ivanjode",4907
"81",2020,9,21,"nicolasmaduro",13646
"82",2020,9,21,"ayuso",9290
"83",2020,9,21,"covid",8345
"84",2020,9,21,"manuelfurio",5992
"85",2020,9,21,"sánchez",4548
"86",2020,9,22,"covid",8768
"87",2020,9,22,"presidente de guinea",5579
"88",2020,9,22,"trump",5110
"89",2020,9,22,"ayuso",4907
"90",2020,9,22,"torra",4010
"91",2020,9,24,"nicolasmaduro",8670
"92",2020,9,24,"covid",8241
"93",2020,9,24,"zlatan",6401
"94",2020,9,24,"ariza",4076
"95",2020,9,24,"malena",4076
"96",2020,9,27,"covid",13510
"97",2020,9,27,"covid19",7915
"98",2020,9,27,"nicolasmaduro",7243
"99",2020,9,27,"alicia_gadi",5638
"100",2020,9,27,"santi",4376
"101",2020,10,21,"candemoran123",9690
"102",2020,10,21,"covid",8490
"103",2020,10,21,"ibaillanos",2905
"104",2020,10,21,"trump",2890
"105",2020,10,21,"abascal",2590
"106",2020,11,12,"ivanarriola17",9695
"107",2020,11,12,"covid",7907
"108",2020,11,12,"gustavo beliz",2947
"109",2020,11,12,"mippcivzla",2427
"110",2020,11,12,"nicolasmaduro",2130
"111",2020,11,22,"nicolasmaduro",10480
"112",2020,11,22,"ivan196302",7184
"113",2020,11,22,"covid",6884
"114",2020,11,22,"mippcivzla",5550
"115",2020,11,22,"lopezobrador",2718
"116",2020,12,20,"nicolasmaduro",13402
"117",2020,12,20,"juliamengo",7266
"118",2020,12,20,"covid",7140
"119",2020,12,20,"ibaillanos",5801
"120",2020,12,20,"mippcivzla",4412
"121",2020,12,21,"nicolasmaduro",14103
"122",2020,12,21,"scotch",9038
"123",2020,12,21,"covid",7945
"124",2020,12,21,"mippcivzla",6837
"125",2020,12,21,"lenin",4444
"126",2020,12,22,"covid",8396
"127",2020,12,22,"mippcivzla",7333
"128",2020,12,22,"nicolasmaduro",5211
"129",2020,12,22,"carlosloret",4844
"130",2020,12,22,"lopezobrador",3644
"131",2020,12,23,"mrmontanio",10843
"132",2020,12,23,"covid",10717
"133",2020,12,23,"valevalo25",7305
"134",2020,12,23,"satanmecuida",7302
"135",2020,12,23,"nicolasmaduro",7200
"136",2020,12,24,"covid",8563
"137",2020,12,24,"laleegimenez",5713
"138",2020,12,24,"maría irene ramírez",5299
"139",2020,12,24,"claudiashein",3823
"140",2020,12,24,"mippcivzla",3644
"141",2020,12,25,"covid",7611
"142",2020,12,25,"jopucabrera",4815
"143",2020,12,25,"merarigb08",4765
"144",2020,12,25,"sanchezmorenom",1974
"145",2020,12,25,"felipe_ramiirez",1917
"146",2020,12,26,"jopucabrera",11925
"147",2020,12,26,"covid",7893
"148",2020,12,26,"mractimel",2514
"149",2020,12,26,"felipe_ramiirez",2298
"150",2020,12,26,"sánchez",2180
"151",2020,12,27,"araceli",20761
"152",2020,12,27,"alvaradoc",14238
"153",2020,12,27,"nicolasmaduro",10526
"154",2020,12,27,"mippcivzla",9540
"155",2020,12,27,"covid",8843
"156",2020,12,28,"armando manzanero",24832
"157",2020,12,28,"nicolasmaduro",14404
"158",2020,12,28,"covid",14112
"159",2020,12,28,"alvaradoc",9427
"160",2020,12,28,"mippcivzla",7807
"161",2020,12,29,"nicolasmaduro",11575
"162",2020,12,29,"covid",11459
"163",2020,12,29,"mippcivzla",8021
"164",2020,12,29,"armando manzanero",5603
"165",2020,12,29,"brunozor",3107
"166",2020,12,30,"nicolasmaduro",16562
"167",2020,12,30,"covid",11234
"168",2020,12,30,"mippcivzla",9279
"169",2020,12,30,"lucasvivot",7305
"170",2020,12,30,"manuelhuedo",6708
"171",2021,1,1,"covid",9268
"172",2021,1,1,"nacho cano",8956
"173",2021,1,1,"mippcivzla",5176
"174",2021,1,1,"nicolasmaduro",4834
"175",2021,1,1,"dra",4759
"176",2021,1,2,"nicolasmaduro",10477
"177",2021,1,2,"covid",8224
"178",2021,1,2,"mippcivzla",4926
"179",2021,1,2,"nacho cano",4260
"180",2021,1,2,"nuriaschmidt",4058
"181",2021,1,3,"covid",8202
"182",2021,1,3,"nicolasmaduro",5400
"183",2021,1,3,"juaanpm",5193
"184",2021,1,3,"mippcivzla",4657
"185",2021,1,3,"dggonzalez2015",3971
"186",2021,1,4,"nicolasmaduro",24596
"187",2021,1,4,"covid",13978
"188",2021,1,4,"mippcivzla",9160
"189",2021,1,4,"maduro",7804
"190",2021,1,4,"alberto",7579
"191",2021,1,5,"covid",13183
"192",2021,1,5,"drromainbrunel",7338
"193",2021,1,5,"nicolasmaduro",7147
"194",2021,1,5,"wuhan",6870
"195",2021,1,5,"vosotros",6331
"196",2021,1,6,"drromainbrunel",15668
"197",2021,1,6,"covid",11290
"198",2021,1,6,"alvaradocrist",7246
"199",2021,1,6,"lopezdoriga",4965
"200",2021,1,6,"anndesola",4742
"201",2021,1,7,"covid",10338
"202",2021,1,7,"trump",6499
"203",2021,1,7,"claudia lópez",5617
"204",2021,1,7,"claudialopez",4680
"205",2021,1,7,"marcvs",4614
"206",2021,1,8,"covid",12548
"207",2021,1,8,"gualberto ibarreto",7567
"208",2021,1,8,"amlo",6969
"209",2021,1,8,"claudialopez",5166
"210",2021,1,8,"mippcivzla",5000
"211",2021,1,9,"covid",21933
"212",2021,1,9,"mippcivzla",7907
"213",2021,1,9,"gualberto ibarreto",5434
"214",2021,1,9,"marianaaideee",3836
"215",2021,1,9,"amlo",3529
"216",2021,1,10,"nicolasmaduro",22143
"217",2021,1,10,"covid",15844
"218",2021,1,10,"mippcivzla",8918
"219",2021,1,10,"reina isabel ii",6581
"220",2021,1,10,"abriltheduchess",6136
"221",2021,1,11,"nicolasmaduro",38923
"222",2021,1,11,"covid",14701
"223",2021,1,11,"mippcivzla",12687
"224",2021,1,11,"presidente",4854
"225",2021,1,11,"fernando simón",4691
"226",2021,1,12,"nicolasmaduro",14441
"227",2021,1,12,"covid",12940
"228",2021,1,12,"mippcivzla",10367
"229",2021,1,12,"bill gates",3990
"230",2021,1,12,"dredgarbarragan",3950
"231",2021,1,13,"nicolasmaduro",16992
"232",2021,1,13,"covid",13787
"233",2021,1,13,"mippcivzla",4725
"234",2021,1,13,"evo morales",3993
"235",2021,1,13,"carlosloret",3883
"236",2021,1,14,"covid",10813
"237",2021,1,14,"nicolasmaduro",10078
"238",2021,1,14,"mippcivzla",9436
"239",2021,1,14,"monicaamilla",4553
"240",2021,1,14,"jefe de estado",4394
"241",2021,1,15,"covid",10148
"242",2021,1,15,"nicolasmaduro",4530
"243",2021,1,15,"mippcivzla",3761
"244",2021,1,15,"claudia lópez",3326
"245",2021,1,15,"carlosloret",2639
"246",2021,1,16,"carmen_banos",13569
"247",2021,1,16,"covid",12557
"248",2021,1,16,"nicolasmaduro",6007
"249",2021,1,16,"meeryfuentess",5718
"250",2021,1,16,"cirogomezl",3937
"251",2021,1,17,"nicolasmaduro",15971
"252",2021,1,17,"covid",11938
"253",2021,1,17,"lopezdoriga",7298
"254",2021,1,17,"lopezobrador",7148
"255",2021,1,17,"mippcivzla",4885
"256",2021,1,18,"nicolasmaduro",36911
"257",2021,1,18,"mippcivzla",11659
"258",2021,1,18,"covid",11593
"259",2021,1,18,"alvaradoc",6328
"260",2021,1,18,"carlosloret",5953
"261",2021,1,19,"covid",12855
"262",2021,1,19,"flintstone",11836
"263",2021,1,19,"nicolasmaduro",8928
"264",2021,1,19,"mippcivzla",4708
"265",2021,1,19,"lopezobrador",4701
"266",2021,1,20,"covid",12743
"267",2021,1,20,"nicolasmaduro",10074
"268",2021,1,20,"mippcivzla",7861
"269",2021,1,20,"trump",6283
"270",2021,1,20,"flintstone",4242
"271",2021,1,21,"covid",12643
"272",2021,1,21,"sofisoloneski",8264
"273",2021,1,21,"biden",8087
"274",2021,1,21,"olgaaguirre",7551
"275",2021,1,21,"alferdez",5234
"276",2021,1,22,"covid",54879
"277",2021,1,22,"julia",9704
"278",2021,1,22,"sofisoloneski",9409
"279",2021,1,22,"biden",7867
"280",2021,1,22,"amlo",6768
